iteration,class,top,left,bottom,right,center_x,center_y
158,pipe,248.83,175.97,255.83,207.0,191.485,252.33
159,pipe,247.96,176.0,255.8,207.32,191.66,251.88
159,box,152.0,80.03,167.01,95.12,87.575,159.505
159,box,55.7,144.03,71.03,159.13,151.57999999999998,63.365
159,box,119.55,144.23,199.97,158.77,151.5,159.76
159,mario,115.55,193.39,129.04,207.45,200.42,122.29499999999999
160,pipe,246.86,175.99,255.89,207.43,191.71,251.375
160,box,54.58,144.04,70.02,159.08,151.56,62.3
160,box,150.95,80.04,166.05,95.09,87.565,158.5
160,box,118.68,144.22,199.52,158.76,151.49,159.10000000000002
160,mario,114.0,192.4,128.42,207.18,199.79000000000002,121.21
161,pipe,245.64,175.98,255.87,207.32,191.64999999999998,250.755
161,box,53.57,144.05,69.0,159.09,151.57,61.285
161,box,149.98,80.05,165.0,95.11,87.58,157.49
161,box,118.74,144.17,197.84,158.83,151.5,158.29
161,mario,113.54,192.33,127.75,207.8,200.065,120.64500000000001
162,pipe,245.64,175.98,255.87,207.32,191.64999999999998,250.755
162,box,53.57,144.05,69.0,159.09,151.57,61.285
162,box,149.97,80.05,165.0,95.1,87.57499999999999,157.485
162,box,118.88,144.18,197.87,158.82,151.5,158.375
162,mario,114.25,192.37,128.13,207.58,199.97500000000002,121.19
163,box,51.61,144.03,66.98,159.07,151.55,59.295
163,box,147.9,80.04,162.99,95.08,87.56,155.445
163,pipe,243.4,176.0,255.97,207.23,191.615,249.685
163,box,116.57,144.25,196.48,158.83,151.54000000000002,156.52499999999998
163,mario,113.98,193.24,127.88,207.68,200.46,120.93
164,box,50.48,144.05,66.03,159.09,151.57,58.254999999999995
164,box,146.85,80.05,162.04,95.1,87.57499999999999,154.445
164,pipe,242.29,176.0,256.0,207.06,191.53,249.14499999999998
164,box,115.85,144.23,194.76,158.84,151.535,155.305
164,mario,115.7,193.19,127.83,207.69,200.44,121.765
165,box,113.23,144.22,193.89,158.78,151.5,153.56
165,box,145.97,80.05,160.98,95.05,87.55,153.475
165,mario,113.89,188.2,128.67,203.58,195.89,121.28
165,box,49.56,144.04,65.02,159.13,151.58499999999998,57.29
165,pipe,241.83,175.98,255.74,207.24,191.61,248.78500000000003
165,goomba,109.41,202.15,124.25,208.93,205.54000000000002,116.83
166,box,48.69,144.03,63.98,159.08,151.555,56.334999999999994
166,mario,114.12,183.28,128.77,198.66,190.97,121.44500000000001
166,box,145.16,80.03,160.02,95.09,87.56,152.59
166,box,112.15,144.22,193.24,158.74,151.48000000000002,152.695
166,goomba,108.49,201.99,122.97,208.3,205.145,115.72999999999999
166,pipe,240.73,176.0,255.87,207.24,191.62,248.3
167,mario,114.21,179.28,128.78,194.46,186.87,121.495
167,box,47.56,144.04,63.06,159.09,151.565,55.31
167,box,143.94,80.05,159.1,95.11,87.58,151.51999999999998
167,box,112.38,144.18,191.54,158.81,151.495,151.95999999999998
167,goomba,107.09,202.28,122.01,208.4,205.34,114.55000000000001
167,pipe,239.68,176.0,255.98,207.32,191.66,247.82999999999998
168,box,109.38,144.21,190.04,158.78,151.495,149.70999999999998
168,box,141.78,80.03,156.95,95.1,87.565,149.365
168,box,45.58,144.03,60.93,159.1,151.565,53.254999999999995
168,mario,114.18,174.18,128.79,189.38,181.78,121.485
168,goomba,105.54,202.35,119.98,208.1,205.225,112.76
168,pipe,237.88,176.0,255.91,207.12,191.56,246.89499999999998
169,box,140.75,80.1,156.11,95.08,87.59,148.43
169,box,44.49,144.1,60.09,159.07,151.58499999999998,52.290000000000006
169,mario,114.18,171.15,128.79,186.32,178.735,121.485
169,goomba,104.0,202.38,118.87,208.21,205.29500000000002,111.435
169,pipe,237.17,175.96,256.0,207.24,191.60000000000002,246.58499999999998
169,box,108.7,144.2,189.64,158.82,151.51,149.17
170,box,43.49,144.11,58.97,159.01,151.56,51.230000000000004
170,box,139.89,80.11,154.96,95.03,87.57,147.425
170,box,107.78,144.19,187.77,158.81,151.5,147.775
170,mario,114.23,168.16,128.79,183.43,175.79500000000002,121.50999999999999
170,goomba,103.36,202.38,117.6,208.29,205.33499999999998,110.47999999999999
170,pipe,235.88,175.98,256.0,207.15,191.565,245.94
171,pipe,233.68,175.97,256.0,207.29,191.63,244.84
171,box,41.46,144.09,57.1,159.07,151.57999999999998,49.28
171,box,138.07,80.09,153.14,95.08,87.58500000000001,145.605
171,box,105.94,144.19,186.64,158.78,151.485,146.29
171,goomba,100.86,202.4,116.13,208.25,205.325,108.495
171,mario,114.24,165.21,128.83,180.42,172.815,121.535
172,pipe,232.56,176.0,256.0,207.25,191.625,244.28
172,mario,114.22,163.32,128.77,178.58,170.95,121.495
172,box,40.53,144.11,55.98,159.04,151.575,48.254999999999995
172,box,105.49,144.13,184.92,158.82,151.475,145.20499999999998
172,box,137.19,80.11,151.99,95.08,87.595,144.59
172,goomba,100.28,202.36,115.01,208.47,205.41500000000002,107.64500000000001
173,pipe,230.93,176.03,256.0,207.34,191.685,243.465
173,box,38.37,144.09,54.03,159.06,151.575,46.2
173,box,134.96,80.09,150.05,95.07,87.58,142.505
173,mario,114.19,161.19,128.82,176.61,168.9,121.505
173,box,102.86,144.21,183.37,158.82,151.515,143.115
173,goomba,98.1,202.26,113.33,208.18,205.22,105.715
174,pipe,229.62,176.07,256.0,207.29,191.68,242.81
174,box,37.35,144.11,52.98,159.05,151.58,45.165
174,box,134.08,80.11,149.0,95.09,87.6,141.54000000000002
174,mario,114.2,161.21,128.77,176.59,168.9,121.48500000000001
174,box,102.06,144.15,181.52,158.78,151.465,141.79000000000002
174,goomba,97.29,202.38,112.04,208.46,205.42000000000002,104.665
175,pipe,228.03,176.08,256.0,207.44,191.76,242.015
175,mario,114.25,159.98,128.78,175.74,167.86,121.515
175,box,35.45,144.09,51.02,159.05,151.57,43.235
175,box,132.07,80.09,147.07,95.06,87.575,139.57
175,box,99.63,144.13,179.94,158.74,151.435,139.785
175,goomba,95.21,202.29,110.19,208.29,205.29,102.69999999999999
176,pipe,226.84,176.09,256.0,207.45,191.76999999999998,241.42000000000002
176,mario,114.23,160.03,128.79,175.75,167.89,121.50999999999999
176,box,34.4,144.09,50.08,159.07,151.57999999999998,42.239999999999995
176,box,130.9,80.1,146.11,95.09,87.595,138.505
176,box,98.82,144.12,178.98,158.74,151.43,138.89999999999998
176,goomba,94.12,202.33,109.28,208.6,205.465,101.7
177,pipe,225.08,176.05,255.58,207.56,191.805,240.33
177,box,129.5,80.0,144.06,95.01,87.505,136.78
177,box,33.22,144.0,48.07,159.01,151.505,40.644999999999996
177,mario,114.12,161.15,128.72,176.63,168.89,121.42
177,goomba,92.38,202.29,107.23,208.3,205.29500000000002,99.805
177,box,95.62,144.18,177.52,158.74,151.46,136.57
178,pipe,222.91,176.06,254.35,207.44,191.75,238.63
178,mario,114.07,163.28,128.73,178.67,170.975,121.39999999999999
178,box,31.1,144.0,46.06,158.96,151.48000000000002,38.58
178,box,127.64,80.0,142.06,94.98,87.49000000000001,134.85
178,box,93.98,144.12,175.08,158.8,151.46,134.53
178,goomba,90.47,202.35,104.78,208.26,205.305,97.625
179,pipe,220.96,176.06,251.86,207.46,191.76,236.41000000000003
179,box,29.18,143.99,44.12,159.01,151.5,36.65
179,box,125.49,80.0,140.14,95.04,87.52000000000001,132.815
179,box,92.17,144.13,174.08,158.76,151.445,133.125
179,mario,114.18,165.21,128.77,180.59,172.9,121.47500000000001
179,goomba,87.96,202.35,103.25,208.4,205.375,95.60499999999999
180,pipe,219.79,176.1,251.04,207.45,191.77499999999998,235.415
180,mario,114.08,167.16,128.79,182.63,174.89499999999998,121.435
180,box,92.06,144.15,171.99,158.82,151.485,132.025
180,box,28.31,143.99,43.04,158.96,151.47500000000002,35.675
180,box,124.74,80.0,139.03,94.98,87.49000000000001,131.885
181,pipe,217.95,176.07,248.86,207.45,191.76,233.405
181,box,26.1,144.01,41.12,159.01,151.51,33.61
181,box,122.47,80.01,137.12,95.04,87.525,129.79500000000002
181,mario,114.06,170.15,128.75,185.63,177.89,121.405
181,box,89.21,144.17,170.71,158.78,151.475,129.96
182,box,24.1,143.98,39.03,159.02,151.5,31.565
182,box,86.81,144.18,168.04,158.77,151.47500000000002,127.425
182,pipe,216.0,176.07,247.28,207.43,191.75,231.64
182,mario,114.11,174.12,128.75,189.52,181.82,121.43
182,box,120.63,79.99,135.0,94.96,87.475,127.815
183,pipe,213.79,176.08,244.88,207.48,191.78,229.33499999999998
183,box,118.59,79.99,133.09,95.0,87.495,125.84
183,box,22.32,143.99,37.09,158.99,151.49,29.705000000000002
183,box,86.23,144.13,166.01,158.83,151.48000000000002,126.12
183,mario,114.23,178.13,128.77,193.59,185.86,121.5
184,box,84.52,144.18,164.94,158.81,151.495,124.72999999999999
184,mario,114.15,183.13,128.72,198.58,190.85500000000002,121.435
184,box,117.36,79.99,132.01,94.96,87.475,124.685
184,pipe,213.01,176.09,244.26,207.43,191.76,228.635
184,box,21.0,143.97,36.05,159.02,151.495,28.525
185,pipe,210.73,176.08,241.97,207.48,191.78,226.35
185,box,115.47,80.0,130.07,95.02,87.50999999999999,122.77
185,mario,114.23,188.05,128.77,203.69,195.87,121.5
185,box,19.22,144.0,34.08,159.01,151.505,26.65
185,box,82.51,144.2,162.35,158.83,151.515,122.43
186,pipe,209.0,176.06,239.61,207.47,191.765,224.305
186,box,16.48,144.09,32.0,159.05,151.57,24.240000000000002
186,box,113.01,80.09,128.02,95.05,87.57,120.51500000000001
186,mario,116.32,193.29,127.5,207.16,200.225,121.91
186,box,80.19,144.22,161.37,158.76,151.49,120.78
187,pipe,206.85,176.09,238.12,207.39,191.74,222.485
187,box,78.95,144.2,158.72,158.83,151.515,118.83500000000001
187,mario,114.18,188.05,128.77,203.7,195.875,121.47500000000001
187,box,110.92,80.1,125.97,95.02,87.56,118.445
187,box,14.43,144.11,30.02,158.99,151.55,22.225
188,pipe,205.98,176.06,236.74,207.49,191.775,221.36
188,box,13.4,144.09,28.94,159.06,151.575,21.17
188,box,76.96,144.2,158.23,158.79,151.495,117.595
188,mario,114.12,183.14,128.7,198.63,190.885,121.41
188,box,110.09,80.08,124.92,95.06,87.57,117.505
189,pipe,203.77,176.09,235.13,207.43,191.76,219.45
189,mario,114.16,179.13,128.73,194.73,186.93,121.445
189,box,11.49,144.11,26.96,159.01,151.56,19.225
189,box,108.14,80.11,122.96,95.05,87.58,115.55
189,box,75.3,144.18,155.8,158.81,151.495,115.55000000000001
190,pipe,202.04,176.06,232.73,207.45,191.755,217.385
190,mario,114.1,176.16,128.7,191.72,183.94,121.39999999999999
190,box,9.48,144.1,25.1,159.07,151.58499999999998,17.29
190,box,106.07,80.09,121.14,95.08,87.58500000000001,113.60499999999999
190,box,73.97,144.18,153.72,158.82,151.5,113.845
191,pipe,199.91,176.06,230.88,207.48,191.76999999999998,215.39499999999998
191,box,71.54,144.2,151.95,158.81,151.505,111.745
191,box,103.98,80.07,118.97,95.09,87.58,111.475
191,box,7.49,144.08,22.99,159.1,151.59,15.239999999999998
191,mario,114.12,173.16,128.72,188.74,180.95,121.42
192,pipe,199.06,176.06,229.88,207.47,191.765,214.47
192,box,102.76,80.1,118.05,95.07,87.585,110.405
192,mario,114.08,170.13,128.69,185.71,177.92000000000002,121.38499999999999
192,box,6.37,144.09,22.04,159.06,151.575,14.205
192,box,70.52,144.21,151.5,158.81,151.51,111.00999999999999
193,pipe,196.98,176.08,228.35,207.41,191.745,212.665
193,box,68.46,144.2,148.92,158.76,151.48,108.69
193,box,4.64,144.03,20.04,159.13,151.57999999999998,12.34
193,mario,114.14,168.01,128.71,183.58,175.79500000000002,121.42500000000001
193,box,101.4,80.04,115.98,95.07,87.555,108.69
194,pipe,194.81,176.08,225.81,207.46,191.77,210.31
194,mario,114.11,167.02,128.7,182.69,174.85500000000002,121.405
194,box,2.62,144.05,18.06,159.09,151.57,10.34
194,box,67.62,144.15,146.76,158.82,151.485,107.19
194,box,99.22,80.05,114.09,95.12,87.58500000000001,106.655
195,box,66.17,144.2,145.65,158.79,151.495,105.91
195,mario,114.18,165.99,128.71,181.73,173.86,121.44500000000001
195,box,98.39,80.05,112.97,95.08,87.565,105.68
195,box,1.64,144.04,17.0,159.12,151.57999999999998,9.32
195,pipe,193.91,176.09,225.19,207.38,191.735,209.55
196,pipe,191.83,176.08,222.93,207.46,191.77,207.38
196,mario,114.19,165.99,128.71,181.72,173.85500000000002,121.45
196,box,0.0,144.06,15.03,159.11,151.585,7.515
196,box,96.2,80.05,111.07,95.12,87.58500000000001,103.63499999999999
196,box,64.17,144.19,143.6,158.81,151.5,103.88499999999999
197,pipe,190.02,176.06,220.63,207.48,191.76999999999998,205.325
197,mario,114.12,167.07,128.69,182.67,174.87,121.405
197,box,0.0,144.03,12.96,159.0,151.515,6.48
197,box,94.4,80.01,108.97,95.1,87.555,101.685
197,box,61.05,144.2,142.13,158.74,151.47,101.59
198,pipe,189.07,176.07,219.76,207.45,191.76,204.415
198,mario,114.16,168.04,128.7,183.56,175.8,121.42999999999999
198,box,0.0,144.03,12.14,159.04,151.535,6.07
198,box,93.15,80.04,108.13,95.11,87.575,100.64
198,box,61.27,144.18,140.5,158.81,151.495,100.885
199,pipe,186.99,176.06,217.81,207.48,191.76999999999998,202.4
199,box,58.46,144.2,138.89,158.81,151.505,98.675
199,mario,114.17,169.08,128.68,184.64,176.86,121.42500000000001
199,box,91.06,80.03,105.96,95.12,87.575,98.50999999999999
199,box,0.0,144.04,10.0,159.02,151.53,5.0
200,pipe,184.81,176.09,216.06,207.47,191.78,200.435
200,box,89.07,80.06,103.94,95.1,87.58,96.505
200,mario,114.2,172.13,128.72,187.69,179.91,121.46000000000001
200,box,56.89,144.14,136.65,158.82,151.48,96.77000000000001
200,box,0.0,144.04,8.0,159.1,151.57,4.0
201,pipe,183.21,176.06,213.67,207.42,191.74,198.44
201,mario,114.12,174.09,128.71,189.68,181.885,121.415
201,box,87.19,80.04,102.06,95.09,87.565,94.625
201,box,54.67,144.18,135.45,158.76,151.47,95.06
201,box,0.24,143.9,6.08,158.96,151.43,3.16
202,pipe,181.87,176.09,212.87,207.44,191.765,197.37
202,mario,114.11,177.13,128.67,192.57,184.85,121.38999999999999
202,box,86.17,80.06,101.01,95.12,87.59,93.59
202,box,54.82,144.12,133.68,158.84,151.48000000000002,94.25
202,box,0.08,143.97,5.03,158.98,151.475,2.555
203,pipe,180.1,176.06,210.77,207.46,191.76,195.435
203,mario,114.19,181.24,128.76,196.14,188.69,121.475
203,box,84.21,80.03,98.99,95.08,87.555,91.6
203,box,51.71,144.21,132.32,158.8,151.505,92.015
203,box,0.14,144.03,3.13,158.97,151.5,1.635
204,pipe,177.9,176.09,209.31,207.38,191.735,193.60500000000002
204,box,49.13,144.19,129.88,158.77,151.48000000000002,89.505
204,box,82.14,80.05,96.96,95.06,87.555,89.55
204,mario,114.24,186.35,128.71,200.72,193.535,121.475
205,pipe,177.09,176.06,207.61,207.49,191.775,192.35000000000002
205,box,81.16,80.03,96.02,95.09,87.56,88.59
205,mario,114.52,191.08,128.55,206.71,198.895,121.535
205,box,48.22,144.22,129.25,158.74,151.48000000000002,88.735
206,pipe,174.91,176.09,206.13,207.42,191.755,190.51999999999998
206,box,47.51,144.22,126.43,158.83,151.525,86.97
206,box,78.74,80.06,93.96,95.05,87.555,86.35
206,mario,116.52,193.18,127.37,207.38,200.28,121.945
207,pipe,172.95,176.07,203.96,207.45,191.76,188.45499999999998
207,box,76.68,80.04,92.06,95.09,87.565,84.37
207,mario,114.05,192.45,127.6,207.0,199.725,120.82499999999999
207,box,45.59,144.24,124.31,158.82,151.53,84.95
208,box,75.12,80.02,89.99,95.11,87.565,82.555
208,box,42.53,144.21,123.0,158.76,151.485,82.765
208,mario,115.02,188.11,128.59,202.99,195.55,121.805
208,pipe,170.98,176.06,201.7,207.43,191.745,186.33999999999997
209,pipe,170.15,176.07,200.68,207.42,191.745,185.41500000000002
209,mario,115.23,183.2,128.61,198.58,190.89,121.92000000000002
209,box,74.12,80.04,89.08,95.09,87.565,81.6
209,box,42.18,144.2,122.54,158.78,151.49,82.36
210,pipe,167.94,176.06,198.81,207.44,191.75,183.375
210,mario,114.12,179.07,128.7,194.86,186.965,121.41
210,box,40.15,144.2,119.88,158.81,151.505,80.015
210,box,72.25,80.02,86.95,95.13,87.57499999999999,79.6
211,pipe,165.82,176.09,196.97,207.46,191.775,181.39499999999998
211,mario,114.12,176.03,128.71,191.81,183.92000000000002,121.415
211,box,70.14,80.06,84.98,95.11,87.58500000000001,77.56
211,box,38.04,144.16,117.61,158.82,151.49,77.825
212,pipe,164.2,176.06,194.64,207.48,191.76999999999998,179.42
212,mario,114.2,172.97,128.72,188.73,180.85,121.46000000000001
212,box,68.24,80.03,83.06,95.09,87.56,75.65
212,box,35.64,144.21,116.38,158.75,151.48000000000002,76.00999999999999
213,pipe,162.93,176.07,193.82,207.48,191.77499999999998,178.375
213,mario,114.16,169.97,128.7,185.72,177.845,121.42999999999999
213,box,67.02,80.05,82.09,95.11,87.58,74.555
213,box,36.01,144.16,114.5,158.84,151.5,75.255
214,pipe,161.14,176.06,191.77,207.5,191.78,176.45499999999998
214,mario,114.22,167.91,128.73,183.61,175.76,121.475
214,box,64.97,80.03,79.97,95.09,87.56,72.47
214,box,33.0,144.21,113.14,158.81,151.51,73.07
215,pipe,158.92,176.09,190.22,207.4,191.745,174.57
215,mario,114.17,166.82,128.73,182.71,174.765,121.44999999999999
215,box,63.02,80.06,77.94,95.07,87.565,70.48
215,box,30.99,144.17,110.89,158.81,151.49,70.94
216,pipe,157.19,176.07,187.7,207.44,191.755,172.445
216,mario,114.22,165.68,128.76,181.81,173.745,121.49
216,box,61.07,80.04,76.13,95.11,87.575,68.6
216,box,30.12,144.18,108.78,158.82,151.5,69.45
217,pipe,155.95,176.1,187.0,207.45,191.77499999999998,171.475
217,mario,114.22,165.61,128.77,181.83,173.72000000000003,121.495
217,box,29.44,144.18,107.69,158.83,151.505,68.565
217,box,60.2,80.06,74.93,95.09,87.575,67.565
218,pipe,154.13,176.07,184.82,207.45,191.76,169.475
218,mario,114.12,166.54,128.75,182.76,174.64999999999998,121.435
218,box,57.82,80.1,73.08,95.07,87.585,65.45
218,box,26.94,144.24,105.57,158.85,151.54500000000002,66.255
219,box,55.99,80.07,71.0,95.08,87.57499999999999,63.495000000000005
219,pipe,152.07,176.07,183.27,207.43,191.75,167.67000000000002
219,mario,114.17,167.52,128.76,183.69,175.60500000000002,121.465
219,box,23.67,144.23,104.01,158.79,151.51,63.84
220,pipe,149.94,176.08,180.87,207.5,191.79000000000002,165.405
220,mario,114.17,168.61,128.78,184.85,176.73000000000002,121.475
220,box,53.69,80.11,69.02,95.07,87.59,61.355
220,box,23.12,144.17,101.9,158.85,151.51,62.510000000000005
221,box,52.57,80.08,68.03,95.1,87.59,60.3
221,box,21.4,144.22,100.88,158.83,151.525,61.14
221,mario,114.17,171.48,128.77,187.81,179.64499999999998,121.47
221,pipe,149.11,176.09,180.25,207.46,191.775,164.68
222,pipe,146.97,176.08,177.94,207.48,191.78,162.45499999999998
222,box,50.51,80.1,66.07,95.07,87.585,58.28999999999999
222,mario,114.11,173.45,128.76,189.7,181.575,121.435
222,box,19.84,144.21,98.58,158.85,151.53,59.21
223,pipe,145.19,176.07,175.57,207.48,191.77499999999998,160.38
223,mario,114.06,176.52,128.74,192.7,184.61,121.4
223,box,48.79,80.1,64.03,95.05,87.57499999999999,56.41
223,box,16.92,144.23,97.46,158.77,151.5,57.19
224,pipe,142.95,176.1,174.09,207.43,191.765,158.51999999999998
224,box,16.13,144.23,94.86,158.85,151.54,55.495
224,mario,114.22,180.81,128.81,196.76,188.785,121.515
224,box,46.62,80.11,61.99,95.0,87.555,54.305
225,pipe,142.01,176.06,172.67,207.52,191.79000000000002,157.33999999999997
225,box,46.44,80.0,61.0,95.01,87.505,53.72
225,mario,114.12,185.83,128.85,201.82,193.825,121.485
225,box,13.76,144.22,94.41,158.81,151.515,54.085
226,pipe,139.76,176.09,171.14,207.49,191.79000000000002,155.45
226,box,44.57,80.0,59.03,94.97,87.485,51.8
226,mario,114.23,190.74,128.78,206.52,198.63,121.505
226,box,11.77,144.23,91.86,158.83,151.53,51.815
227,pipe,137.79,176.06,168.72,207.51,191.785,153.255
227,box,42.37,80.01,57.18,95.02,87.515,49.775
227,mario,116.36,193.29,127.48,207.36,200.325,121.92
227,box,10.07,144.23,90.91,158.81,151.51999999999998,50.489999999999995
228,pipe,135.82,176.06,166.88,207.56,191.81,151.35
228,box,40.24,79.98,54.98,95.02,87.5,47.61
228,mario,114.23,192.12,127.36,207.27,199.695,120.795
228,box,7.88,144.22,88.24,158.83,151.525,48.059999999999995
229,pipe,134.82,176.06,165.87,207.54,191.8,150.345
229,box,39.22,80.01,54.13,95.01,87.51,46.675
229,mario,114.2,192.15,127.37,207.18,199.66500000000002,120.785
229,box,7.4,144.23,87.65,158.85,151.54,47.525000000000006
230,pipe,132.74,176.08,164.39,207.49,191.78500000000003,148.565
230,box,37.33,80.0,52.01,94.95,87.475,44.67
230,mario,114.17,192.2,127.23,207.1,199.64999999999998,120.7
230,box,5.24,144.25,85.16,158.82,151.535,45.199999999999996
231,pipe,130.35,176.08,161.81,207.55,191.815,146.07999999999998
231,box,35.51,79.99,50.1,95.01,87.5,42.805
231,mario,116.21,192.44,126.31,207.47,199.95499999999998,121.25999999999999
231,box,4.58,144.19,83.56,158.85,151.51999999999998,44.07
232,pipe,128.66,176.06,159.71,207.61,191.835,144.185
232,box,33.47,80.0,48.07,95.0,87.5,40.769999999999996
232,mario,114.08,187.2,129.05,202.76,194.98,121.565
232,box,2.07,144.24,81.72,158.83,151.53500000000003,41.894999999999996
233,pipe,126.49,176.08,158.24,207.45,191.765,142.365
233,box,30.55,80.11,45.99,95.0,87.555,38.27
233,box,0.73,144.25,79.17,158.85,151.55,39.95
233,mario,113.17,181.16,127.67,196.76,188.95999999999998,120.42
234,pipe,127.06,176.09,158.22,207.45,191.76999999999998,142.64
234,mario,113.17,175.12,127.57,190.6,182.86,120.37
234,box,30.55,80.11,45.99,95.0,87.555,38.27
234,box,0.74,144.24,79.18,158.85,151.54500000000002,39.96
235,pipe,126.99,176.09,158.23,207.44,191.765,142.60999999999999
235,box,30.55,80.11,45.99,95.0,87.555,38.27
235,mario,113.08,170.12,127.7,185.71,177.91500000000002,120.39
235,box,0.77,144.24,79.17,158.85,151.54500000000002,39.97
236,pipe,127.05,176.09,158.22,207.44,191.765,142.635
236,box,30.56,80.11,45.99,95.0,87.555,38.275
236,mario,113.16,165.97,127.53,181.88,173.925,120.345
236,box,0.85,144.23,79.17,158.85,151.54,40.01
237,pipe,126.7,176.09,158.22,207.43,191.76,142.46
237,box,30.57,80.11,45.99,95.0,87.555,38.28
237,mario,113.14,163.0,128.03,178.9,170.95,120.58500000000001
237,box,0.91,144.23,79.17,158.85,151.54,40.04
238,pipe,126.58,176.09,158.22,207.43,191.76,142.4
238,box,30.57,80.11,45.99,95.0,87.555,38.28
238,mario,113.12,160.89,128.34,176.82,168.855,120.73
238,box,0.92,144.22,79.15,158.86,151.54000000000002,40.035000000000004
239,pipe,126.59,176.09,158.22,207.43,191.76,142.405
239,mario,113.19,159.89,128.14,175.88,167.885,120.66499999999999
239,box,30.57,80.11,45.99,95.0,87.555,38.28
239,box,0.97,144.22,79.16,158.86,151.54000000000002,40.065
240,pipe,126.65,176.09,158.22,207.43,191.76,142.435
240,mario,113.23,158.58,127.95,174.73,166.655,120.59
240,box,30.57,80.11,46.0,95.0,87.555,38.285
240,box,1.01,144.22,79.15,158.86,151.54000000000002,40.080000000000005
241,pipe,126.65,176.09,158.22,207.43,191.76,142.435
241,box,30.8,80.06,45.95,95.05,87.555,38.375
241,mario,113.23,158.58,127.95,174.73,166.655,120.59
241,box,1.45,144.21,79.1,158.84,151.525,40.275
242,pipe,126.59,176.09,158.22,207.43,191.76,142.405
242,box,30.79,80.06,45.95,95.05,87.555,38.370000000000005
242,mario,113.19,159.88,128.14,175.88,167.88,120.66499999999999
242,box,1.41,144.21,79.1,158.84,151.525,40.254999999999995
243,pipe,126.59,176.09,158.22,207.43,191.76,142.405
243,box,30.79,80.06,45.94,95.05,87.555,38.364999999999995
243,mario,114.17,161.92,129.22,177.68,169.8,121.695
243,box,1.37,144.21,79.09,158.84,151.525,40.230000000000004
244,pipe,126.8,176.09,158.22,207.43,191.76,142.51
244,box,30.79,80.06,45.94,95.05,87.555,38.364999999999995
244,mario,114.0,164.07,128.91,179.78,171.925,121.455
244,box,1.29,144.21,79.12,158.83,151.52,40.205000000000005
245,pipe,127.23,176.09,158.22,207.44,191.765,142.725
245,box,30.77,80.06,45.95,95.05,87.555,38.36
245,box,1.09,144.23,79.17,158.83,151.53,40.13
245,mario,114.18,168.26,128.45,183.77,176.015,121.315
246,pipe,127.0,176.09,158.23,207.45,191.76999999999998,142.615
246,box,30.77,80.06,45.95,95.05,87.555,38.36
246,mario,113.18,172.13,127.38,187.64,179.885,120.28
246,box,1.04,144.22,79.17,158.83,151.525,40.105000000000004
247,pipe,127.05,176.09,158.22,207.43,191.76,142.635
247,box,30.77,80.06,45.94,95.05,87.555,38.355
247,mario,113.07,177.2,127.69,192.68,184.94,120.38
247,box,1.03,144.23,79.18,158.83,151.53,40.105000000000004
248,pipe,126.43,176.08,158.24,207.47,191.775,142.335
248,box,30.77,80.06,45.95,95.05,87.555,38.36
248,mario,113.16,182.24,127.46,197.75,189.995,120.31
248,box,0.97,144.23,79.18,158.83,151.53,40.075
249,pipe,126.51,176.09,158.25,207.51,191.8,142.38
249,box,30.79,80.06,45.94,95.05,87.555,38.364999999999995
249,mario,113.17,187.16,127.87,202.9,195.03,120.52000000000001
249,box,0.94,144.23,79.18,158.83,151.53,40.06
250,pipe,126.53,176.09,158.26,207.5,191.79500000000002,142.39499999999998
250,box,30.79,80.06,45.94,95.05,87.555,38.364999999999995
250,mario,113.26,192.18,127.53,207.65,199.91500000000002,120.39500000000001
250,box,0.89,144.23,79.12,158.83,151.53,40.005
251,pipe,126.66,176.09,158.26,207.49,191.79000000000002,142.45999999999998
251,box,30.78,80.06,45.94,95.05,87.555,38.36
251,mario,115.2,193.52,126.34,207.3,200.41000000000003,120.77000000000001
251,box,0.88,144.24,79.12,158.83,151.53500000000003,40.0
252,pipe,126.7,176.09,158.26,207.51,191.8,142.48
252,box,30.78,80.06,45.94,95.05,87.555,38.36
252,mario,114.63,192.36,125.86,207.54,199.95,120.245
252,box,0.89,144.24,79.13,158.83,151.53500000000003,40.01
253,pipe,126.48,176.09,158.25,207.52,191.805,142.365
253,box,30.79,80.06,45.94,95.05,87.555,38.364999999999995
253,mario,113.21,188.21,127.63,203.76,195.985,120.41999999999999
253,box,0.92,144.23,79.16,158.83,151.53,40.04
254,pipe,126.44,176.08,158.24,207.48,191.78,142.34
254,box,30.77,80.06,45.94,95.05,87.555,38.355
254,mario,113.09,183.16,127.65,198.68,190.92000000000002,120.37
254,box,0.96,144.23,79.18,158.83,151.53,40.07
255,pipe,126.7,176.09,158.23,207.43,191.76,142.465
255,box,30.77,80.06,45.94,95.05,87.555,38.355
255,mario,113.17,179.24,127.57,194.71,186.97500000000002,120.37
255,box,1.0,144.23,79.17,158.83,151.53,40.085
256,pipe,127.08,176.09,158.22,207.44,191.765,142.65
256,box,30.77,80.06,45.94,95.05,87.555,38.355
256,mario,113.12,176.18,127.78,191.76,183.97,120.45
256,box,1.03,144.23,79.18,158.83,151.53,40.105000000000004
257,pipe,127.09,176.09,158.22,207.45,191.76999999999998,142.655
257,box,30.77,80.06,45.95,95.05,87.555,38.36
257,mario,113.14,173.16,127.74,188.75,180.95499999999998,120.44
257,box,1.03,144.22,79.17,158.83,151.525,40.1
