iteration,class,top,left,bottom,right,center_x,center_y
173,box,112.2,80.1,127.14,95.09,87.595,119.67
173,box,80.1,144.18,159.6,158.78,151.48000000000002,119.85
173,mario,111.09,168.06,126.64,183.73,175.89499999999998,118.86500000000001
173,goomba,69.2,192.81,83.98,208.78,200.79500000000002,76.59
174,pipe,204.89,176.07,235.92,207.46,191.765,220.40499999999997
174,box,12.52,144.1,28.1,159.07,151.58499999999998,20.310000000000002
174,mario,111.26,166.04,126.75,181.78,173.91,119.005
174,box,109.17,80.09,124.12,95.09,87.59,116.64500000000001
174,goomba,65.15,192.83,80.02,208.67,200.75,72.58500000000001
174,box,76.71,144.22,156.33,158.75,151.485,116.52000000000001
175,pipe,202.02,176.06,232.72,207.45,191.755,217.37
175,box,9.51,144.1,25.1,159.07,151.58499999999998,17.305
175,box,106.15,80.09,121.14,95.08,87.58500000000001,113.64500000000001
175,goomba,62.19,192.8,76.95,208.72,200.76,69.57
175,mario,111.58,164.38,126.59,179.77,172.075,119.08500000000001
175,box,73.63,144.22,154.5,158.74,151.48000000000002,114.065
176,pipe,199.04,176.06,229.88,207.47,191.765,214.45999999999998
176,mario,111.6,163.16,126.7,178.81,170.985,119.15
176,box,6.38,144.09,22.04,159.06,151.575,14.209999999999999
176,box,102.76,80.1,118.05,95.07,87.585,110.405
176,box,70.45,144.22,151.61,158.77,151.495,111.03
176,goomba,58.18,192.74,72.95,208.69,200.715,65.565
177,pipe,196.09,176.06,226.62,207.46,191.76,211.35500000000002
177,box,4.33,144.01,19.13,159.0,151.505,11.73
177,mario,111.47,163.15,126.68,178.8,170.97500000000002,119.075
177,goomba,55.09,192.66,69.85,208.64,200.64999999999998,62.47
177,box,100.7,80.0,115.13,95.0,87.5,107.91499999999999
177,box,67.3,144.19,148.54,158.75,151.47,107.91999999999999
178,pipe,193.03,176.06,223.72,207.49,191.775,208.375
178,box,64.39,144.19,145.55,158.78,151.485,104.97
178,box,1.2,144.02,16.07,159.0,151.51,8.635
178,goomba,51.16,192.6,65.85,208.39,200.495,58.504999999999995
178,box,97.74,80.0,112.04,95.01,87.505,104.89
178,mario,111.37,164.34,126.58,179.75,172.04500000000002,118.975
179,pipe,190.02,176.06,220.61,207.48,191.76999999999998,205.315
179,box,94.66,79.99,109.04,95.0,87.495,101.85
179,box,60.95,144.2,142.34,158.75,151.475,101.64500000000001
179,goomba,47.11,192.76,61.94,208.39,200.575,54.525
179,box,0.0,144.02,12.98,158.91,151.465,6.49
179,mario,111.02,165.12,126.63,180.66,172.89,118.82499999999999
180,pipe,186.98,176.06,217.83,207.49,191.775,202.405
180,box,58.32,144.19,139.13,158.81,151.5,98.725
180,box,91.44,79.99,105.96,95.02,87.505,98.69999999999999
180,goomba,44.11,192.72,58.97,208.25,200.485,51.54
180,box,0.0,143.98,9.96,158.91,151.445,4.98
180,mario,111.06,168.05,126.61,183.67,175.86,118.83500000000001
181,pipe,184.03,176.07,215.3,207.4,191.735,199.66500000000002
181,goomba,40.02,192.69,55.04,208.47,200.57999999999998,47.53
181,box,54.96,144.2,135.95,158.79,151.495,95.455
181,mario,111.23,171.09,126.66,186.69,178.89,118.945
181,box,88.64,80.0,103.0,94.96,87.47999999999999,95.82
181,box,0.16,143.89,6.99,158.9,151.39499999999998,3.575
182,box,52.66,144.18,132.95,158.82,151.5,92.80499999999999
182,mario,111.83,175.05,126.71,190.72,182.885,119.27
182,goomba,35.99,192.72,51.04,208.52,200.62,43.515
182,pipe,180.88,176.06,211.87,207.4,191.73000000000002,196.375
182,box,85.57,79.99,100.01,94.97,87.47999999999999,92.78999999999999
182,box,0.16,144.0,4.11,159.0,151.5,2.1350000000000002
183,pipe,177.88,176.09,209.32,207.38,191.735,193.6
183,box,82.59,80.0,97.04,94.97,87.485,89.815
183,goomba,33.0,192.79,48.09,208.56,200.675,40.545
183,box,49.14,144.21,129.9,158.8,151.505,89.52000000000001
183,mario,112.3,180.27,126.63,194.99,187.63,119.465
184,pipe,174.91,176.09,206.13,207.44,191.765,190.51999999999998
184,mario,112.34,185.2,126.65,199.79,192.495,119.495
184,goomba,29.13,192.6,43.91,208.61,200.60500000000002,36.519999999999996
184,box,79.41,80.0,94.05,94.97,87.485,86.72999999999999
184,box,47.09,144.19,126.92,158.83,151.51,87.005
185,pipe,171.83,176.09,203.14,207.43,191.76,187.485
185,box,76.6,80.0,91.02,94.97,87.485,83.81
185,goomba,26.14,192.66,41.04,208.68,200.67000000000002,33.59
185,box,43.68,144.22,123.64,158.82,151.51999999999998,83.66
185,mario,111.81,190.12,126.55,205.27,197.695,119.18
186,pipe,168.8,176.09,199.95,207.45,191.76999999999998,184.375
186,box,73.73,80.0,88.07,94.99,87.495,80.9
186,goomba,22.22,192.68,37.01,208.6,200.64,29.615
186,box,41.57,144.17,120.95,158.84,151.505,81.26
186,mario,114.81,192.32,125.63,206.52,199.42000000000002,120.22
187,pipe,165.68,176.09,196.98,207.47,191.78,181.32999999999998
187,box,69.9,80.11,84.99,95.07,87.59,77.445
187,goomba,18.14,192.74,32.93,208.29,200.515,25.535
187,box,37.92,144.22,117.64,158.82,151.51999999999998,77.78
187,mario,114.72,192.19,125.62,206.77,199.48000000000002,120.17
188,pipe,164.11,176.06,194.64,207.48,191.76999999999998,179.375
188,box,67.91,80.09,83.07,95.05,87.57,75.49
188,goomba,16.19,192.66,31.0,208.34,200.5,23.595
188,mario,114.74,192.16,125.57,206.85,199.505,120.155
188,box,35.55,144.25,116.4,158.78,151.515,75.975
189,box,65.55,80.09,81.02,95.1,87.595,73.285
189,pipe,161.93,176.09,193.21,207.42,191.755,177.57
189,box,34.16,144.23,113.71,158.83,151.53,73.935
189,mario,115.16,193.28,125.57,207.34,200.31,120.365
189,goomba,13.14,192.67,28.0,208.13,200.39999999999998,20.57
190,pipe,159.86,176.08,190.96,207.48,191.78,175.41000000000003
190,box,63.68,80.1,79.08,95.07,87.585,71.38
190,mario,113.0,192.14,125.57,207.56,199.85,119.285
190,goomba,10.11,192.73,25.05,208.17,200.45,17.58
190,box,32.27,144.23,111.44,158.83,151.53,71.855
191,pipe,158.09,176.06,188.57,207.46,191.76,173.32999999999998
191,mario,112.13,187.88,126.58,203.83,195.85500000000002,119.35499999999999
191,box,61.89,80.09,76.99,95.06,87.575,69.44
191,box,29.08,144.2,110.21,158.76,151.48,69.645
191,goomba,8.16,192.81,23.0,208.09,200.45,15.58
192,pipe,157.21,176.07,187.7,207.44,191.755,172.45499999999998
192,mario,112.04,182.92,126.69,198.77,190.845,119.36500000000001
192,box,60.93,80.1,76.16,95.08,87.59,68.545
192,goomba,6.35,192.77,21.07,208.14,200.45499999999998,13.71
192,box,28.95,144.19,109.81,158.78,151.485,69.38
193,pipe,155.03,176.06,185.72,207.46,191.76,170.375
193,mario,112.2,178.82,126.56,194.76,186.79,119.38
193,box,26.93,144.22,107.03,158.8,151.51,66.98
193,box,59.1,80.02,73.96,95.11,87.565,66.53
193,goomba,4.1,192.86,19.03,208.27,200.565,11.565000000000001
194,pipe,152.88,176.09,184.04,207.48,191.785,168.45999999999998
194,mario,112.23,174.6,126.65,190.78,182.69,119.44
194,box,57.06,80.06,71.94,95.09,87.575,64.5
194,goomba,1.08,192.81,16.0,208.5,200.655,8.54
194,box,24.63,144.17,104.7,158.8,151.485,64.665
195,box,56.09,80.02,71.01,95.13,87.57499999999999,63.550000000000004
195,pipe,152.08,176.07,183.27,207.44,191.755,167.675
195,box,23.27,144.21,103.95,158.76,151.485,63.61
195,mario,112.15,170.43,126.81,186.91,178.67000000000002,119.48
195,goomba,6.14,193.04,13.85,208.41,200.725,9.995
196,pipe,149.87,176.08,180.88,207.5,191.79000000000002,165.375
196,mario,112.23,168.57,126.6,184.85,176.70999999999998,119.41499999999999
196,box,53.86,80.05,69.0,95.1,87.57499999999999,61.43
196,box,22.9,144.17,101.58,158.83,151.5,62.239999999999995
196,goomba,4.22,192.88,12.12,208.26,200.57,8.17
197,pipe,148.19,176.06,178.78,207.48,191.76999999999998,163.485
197,mario,112.23,165.41,126.57,181.84,173.625,119.4
197,box,51.76,80.04,67.0,95.08,87.56,59.379999999999995
197,box,19.94,144.23,100.37,158.82,151.52499999999998,60.155
197,goomba,1.28,192.76,9.06,208.59,200.675,5.17
198,pipe,146.0,176.09,177.31,207.4,191.745,161.655
198,mario,112.17,164.43,126.78,180.89,172.66,119.475
198,box,17.98,144.22,97.92,158.79,151.505,57.95
198,box,49.85,80.06,64.98,95.04,87.55000000000001,57.415000000000006
199,pipe,145.23,176.06,175.56,207.47,191.765,160.39499999999998
199,box,49.05,80.03,64.01,95.09,87.56,56.53
199,mario,112.15,163.48,126.73,179.83,171.655,119.44
199,box,16.94,144.23,97.37,158.75,151.49,57.155
200,pipe,143.04,176.1,174.09,207.43,191.765,158.565
200,mario,112.22,162.63,126.61,178.88,170.755,119.41499999999999
200,box,16.21,144.22,94.68,158.83,151.525,55.44500000000001
200,box,46.87,80.06,61.95,95.06,87.56,54.41
201,pipe,141.2,176.07,171.87,207.47,191.76999999999998,156.535
201,mario,112.23,162.63,126.63,178.88,170.755,119.43
201,box,44.87,80.04,60.07,95.1,87.57,52.47
201,box,13.71,144.23,92.67,158.84,151.535,53.19
202,box,42.94,80.03,58.02,95.12,87.575,50.480000000000004
202,mario,112.19,163.5,126.75,179.81,171.655,119.47
202,box,10.47,144.23,91.14,158.76,151.495,50.805
202,pipe,139.02,176.06,169.71,207.47,191.765,154.365
203,pipe,138.17,176.06,168.71,207.48,191.76999999999998,153.44
203,mario,112.21,164.48,126.81,180.87,172.675,119.50999999999999
203,box,41.89,80.04,57.08,95.09,87.565,49.485
203,box,10.75,144.21,89.78,158.83,151.52,50.265
204,pipe,135.91,176.06,166.87,207.48,191.76999999999998,151.39
204,box,39.76,80.03,55.02,95.13,87.58,47.39
204,box,8.23,144.23,87.94,158.82,151.52499999999998,48.085
204,mario,112.19,166.7,126.78,182.76,174.73,119.485
205,pipe,133.6,176.09,165.0,207.48,191.785,149.3
205,box,37.65,80.05,52.98,95.09,87.57,45.315
205,mario,112.2,168.85,126.76,184.77,176.81,119.48
205,box,6.86,144.22,85.83,158.84,151.53,46.345
206,box,36.76,80.03,52.04,95.13,87.58,44.4
206,pipe,132.85,176.08,164.35,207.43,191.755,148.6
206,mario,112.19,171.82,126.97,187.71,179.765,119.58
206,box,5.46,144.24,85.06,158.79,151.515,45.26
207,pipe,130.32,176.07,161.81,207.48,191.77499999999998,146.065
207,mario,112.18,175.01,127.37,190.7,182.855,119.775
207,box,34.77,80.05,50.07,95.1,87.57499999999999,42.42
207,box,4.93,144.19,83.08,158.84,151.515,44.004999999999995
208,pipe,128.65,176.06,159.73,207.51,191.785,144.19
208,box,32.84,80.03,47.97,95.08,87.555,40.405
208,mario,112.2,179.2,127.14,194.69,186.945,119.67
208,box,2.68,144.25,81.48,158.83,151.54000000000002,42.080000000000005
209,pipe,126.93,176.08,158.96,207.53,191.805,142.945
209,box,31.78,80.05,47.05,95.09,87.57,39.415
209,mario,112.21,184.18,127.21,199.85,192.015,119.71
209,box,2.23,144.24,80.03,158.88,151.56,41.13
210,pipe,125.68,176.06,156.6,207.61,191.835,141.14
210,mario,112.27,189.18,126.69,204.78,196.98000000000002,119.47999999999999
210,box,29.86,80.03,44.99,95.09,87.56,37.425
210,box,0.24,144.26,78.14,158.8,151.53,39.19
211,pipe,123.59,176.1,155.08,207.58,191.84,139.335
211,box,27.76,80.06,42.93,95.06,87.56,35.345
211,box,0.34,144.23,75.76,158.88,151.555,38.050000000000004
211,mario,113.43,193.41,124.02,207.56,200.485,118.725
212,pipe,123.59,176.1,155.07,207.56,191.82999999999998,139.32999999999998
212,box,27.76,80.06,42.93,95.06,87.56,35.345
212,box,0.34,144.22,75.77,158.88,151.55,38.055
212,mario,111.74,192.34,122.86,207.66,200.0,117.3
213,pipe,123.56,176.1,155.08,207.56,191.82999999999998,139.32
213,mario,112.42,193.48,123.22,207.36,200.42000000000002,117.82
213,box,27.76,80.06,42.93,95.06,87.56,35.345
213,box,0.34,144.23,75.75,158.88,151.555,38.045
214,pipe,123.4,176.1,155.08,207.59,191.845,139.24
214,mario,110.3,188.18,124.63,203.81,195.995,117.465
214,box,27.77,80.06,42.94,95.06,87.56,35.355
214,box,0.36,144.22,75.77,158.89,151.555,38.065
215,pipe,123.41,176.09,155.07,207.54,191.815,139.24
215,box,27.76,80.06,42.94,95.06,87.56,35.35
215,box,0.34,144.22,75.77,158.89,151.555,38.055
215,mario,110.17,183.16,124.69,198.69,190.925,117.43
216,pipe,123.76,176.09,155.06,207.49,191.79000000000002,139.41
216,box,27.76,80.06,42.93,95.06,87.56,35.345
216,mario,110.24,179.22,124.65,194.73,186.975,117.445
216,box,0.35,144.22,75.8,158.88,151.55,38.074999999999996
217,pipe,124.1,176.09,155.04,207.49,191.79000000000002,139.57
217,box,27.56,80.11,42.97,95.01,87.56,35.265
217,mario,110.24,176.19,124.87,191.78,183.985,117.555
217,box,0.24,144.22,75.99,158.9,151.56,38.114999999999995
218,pipe,123.92,176.08,155.05,207.49,191.78500000000003,139.485
218,box,27.56,80.11,42.97,95.01,87.56,35.265
218,box,0.23,144.22,75.98,158.9,151.56,38.105000000000004
218,mario,110.22,173.18,124.81,188.76,180.97,117.515
219,pipe,124.06,176.09,155.05,207.5,191.79500000000002,139.555
219,box,27.56,80.11,42.97,95.01,87.56,35.265
219,box,0.23,144.22,75.99,158.9,151.56,38.11
219,mario,110.18,171.17,124.72,186.85,179.01,117.45
220,pipe,124.05,176.09,155.05,207.49,191.79000000000002,139.55
220,box,27.56,80.11,42.97,95.01,87.56,35.265
220,box,0.22,144.23,75.99,158.9,151.565,38.105
220,mario,110.21,170.12,124.75,185.72,177.92000000000002,117.47999999999999
221,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
221,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
221,mario,110.29,169.14,124.53,184.71,176.925,117.41
221,box,0.21,144.23,75.99,158.9,151.565,38.099999999999994
222,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
222,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
222,mario,110.29,169.14,124.53,184.71,176.925,117.41
222,box,0.21,144.23,75.99,158.9,151.565,38.099999999999994
223,pipe,124.05,176.09,155.05,207.49,191.79000000000002,139.55
223,box,27.56,80.11,42.97,95.01,87.56,35.265
223,box,0.22,144.23,75.99,158.9,151.565,38.105
223,mario,110.21,170.12,124.75,185.72,177.92000000000002,117.47999999999999
224,pipe,124.06,176.09,155.05,207.5,191.79500000000002,139.555
224,box,27.56,80.11,42.97,95.01,87.56,35.265
224,box,0.23,144.22,75.99,158.9,151.56,38.11
224,mario,110.18,171.17,124.72,186.85,179.01,117.45
225,pipe,123.92,176.08,155.05,207.49,191.78500000000003,139.485
225,box,28.45,80.0,43.03,94.96,87.47999999999999,35.74
225,mario,110.22,173.17,124.81,188.76,180.96499999999997,117.515
225,box,0.29,144.22,76.29,158.9,151.56,38.290000000000006
226,pipe,124.1,176.09,155.04,207.49,191.79000000000002,139.57
226,box,28.45,80.0,43.03,94.96,87.47999999999999,35.74
226,mario,110.24,176.19,124.87,191.78,183.985,117.555
226,box,0.3,144.22,76.31,158.9,151.56,38.305
227,pipe,123.76,176.09,155.05,207.49,191.79000000000002,139.405
227,box,28.45,80.0,43.03,94.96,87.47999999999999,35.74
227,mario,110.24,179.22,124.65,194.73,186.975,117.445
227,box,0.0,144.2,76.96,158.86,151.53,38.48
228,pipe,123.42,176.09,155.07,207.54,191.815,139.245
228,box,28.45,80.0,43.03,94.96,87.47999999999999,35.74
228,mario,110.17,183.16,124.68,198.69,190.925,117.42500000000001
228,box,0.28,144.22,76.24,158.91,151.565,38.26
229,pipe,123.45,176.09,155.07,207.59,191.84,139.26
229,box,28.46,79.99,43.03,94.96,87.475,35.745000000000005
229,mario,110.2,187.18,124.93,202.98,195.07999999999998,117.565
229,box,0.31,144.22,76.22,158.91,151.565,38.265
230,pipe,123.57,176.1,155.08,207.56,191.82999999999998,139.325
230,mario,112.42,193.48,123.22,207.36,200.42000000000002,117.82
230,box,28.46,79.99,43.03,94.96,87.475,35.745000000000005
230,box,0.0,144.21,76.84,158.87,151.54000000000002,38.42
231,pipe,123.39,176.1,155.07,207.59,191.845,139.23
231,mario,110.29,188.18,124.62,203.81,195.995,117.45500000000001
231,box,28.46,79.99,43.03,94.96,87.475,35.745000000000005
231,box,0.0,144.2,76.87,158.87,151.535,38.435
232,pipe,123.42,176.09,155.07,207.54,191.815,139.245
232,box,28.45,80.0,43.03,94.96,87.47999999999999,35.74
232,mario,110.17,183.16,124.68,198.69,190.925,117.42500000000001
232,box,0.28,144.22,76.24,158.91,151.565,38.26
233,pipe,123.76,176.09,155.06,207.49,191.79000000000002,139.41
233,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
233,mario,110.24,179.22,124.65,194.73,186.975,117.445
233,box,0.22,144.23,75.99,158.9,151.565,38.105
234,pipe,123.96,176.09,155.05,207.5,191.79500000000002,139.505
234,box,27.56,80.11,42.97,95.01,87.56,35.265
234,mario,110.26,175.11,124.65,190.62,182.865,117.45500000000001
234,box,0.24,144.22,75.99,158.9,151.56,38.114999999999995
235,pipe,123.93,176.08,155.05,207.5,191.79000000000002,139.49
235,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
235,mario,110.29,172.14,124.45,187.64,179.89,117.37
235,box,0.22,144.22,75.98,158.9,151.56,38.1
236,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
236,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
236,mario,110.29,169.14,124.53,184.71,176.925,117.41
236,box,0.21,144.23,75.99,158.9,151.565,38.099999999999994
237,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
237,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
237,box,0.21,144.22,75.99,158.9,151.56,38.099999999999994
237,mario,110.23,168.06,124.57,183.69,175.875,117.4
238,pipe,123.92,176.09,155.05,207.49,191.79000000000002,139.485
238,box,27.58,80.11,42.97,95.01,87.56,35.275
238,mario,110.29,165.99,124.59,181.88,173.935,117.44
238,box,0.26,144.22,76.02,158.89,151.555,38.14
239,pipe,123.92,176.09,155.05,207.49,191.79000000000002,139.485
239,box,27.58,80.11,42.97,95.01,87.56,35.275
239,mario,110.29,165.99,124.59,181.88,173.935,117.44
239,box,0.26,144.22,76.02,158.89,151.555,38.14
240,pipe,123.92,176.09,155.05,207.49,191.79000000000002,139.485
240,box,27.58,80.11,42.97,95.01,87.56,35.275
240,mario,110.29,165.99,124.59,181.88,173.935,117.44
240,box,0.26,144.22,76.02,158.89,151.555,38.14
241,pipe,124.32,176.08,155.04,207.49,191.78500000000003,139.68
241,box,27.77,80.06,42.93,95.06,87.56,35.35
241,mario,111.13,167.11,125.55,182.81,174.96,118.34
241,box,0.38,144.21,75.81,158.88,151.54500000000002,38.095
242,pipe,124.24,176.08,155.04,207.49,191.78500000000003,139.64
242,box,27.77,80.06,42.93,95.06,87.56,35.35
242,box,0.35,144.22,75.8,158.88,151.55,38.074999999999996
242,mario,111.14,168.15,125.72,183.85,176.0,118.43
243,pipe,124.06,176.09,155.05,207.5,191.79500000000002,139.555
243,box,27.76,80.06,42.93,95.06,87.56,35.345
243,box,0.35,144.22,75.8,158.89,151.555,38.074999999999996
243,mario,110.18,171.17,124.72,186.85,179.01,117.45
244,pipe,123.92,176.08,155.05,207.49,191.78500000000003,139.485
244,box,27.76,80.06,42.93,95.06,87.56,35.345
244,box,0.35,144.22,75.8,158.89,151.555,38.074999999999996
244,mario,110.22,173.18,124.81,188.76,180.97,117.515
245,pipe,124.14,176.08,155.05,207.49,191.78500000000003,139.595
245,box,27.76,80.06,42.93,95.06,87.56,35.345
245,box,0.36,144.22,75.8,158.88,151.55,38.08
245,mario,110.15,177.21,124.82,192.71,184.96,117.485
246,pipe,123.47,176.08,155.07,207.5,191.79000000000002,139.26999999999998
246,box,27.76,80.06,42.93,95.06,87.56,35.345
246,box,0.33,144.22,75.78,158.88,151.55,38.055
246,mario,110.19,181.12,124.51,196.68,188.9,117.35
247,pipe,123.46,176.09,155.07,207.59,191.84,139.265
247,box,27.76,80.06,42.94,95.06,87.56,35.35
247,box,0.36,144.22,75.78,158.89,151.555,38.07
247,mario,110.24,186.11,124.87,201.77,193.94,117.555
248,pipe,123.41,176.1,155.08,207.56,191.82999999999998,139.245
248,mario,110.35,191.14,124.35,206.58,198.86,117.35
248,box,27.77,80.06,42.94,95.06,87.56,35.355
248,box,0.34,144.22,75.74,158.89,151.555,38.04
249,pipe,123.56,176.1,155.08,207.56,191.82999999999998,139.32
249,mario,112.42,193.48,123.22,207.36,200.42000000000002,117.82
249,box,27.76,80.06,42.93,95.06,87.56,35.345
249,box,0.34,144.23,75.75,158.88,151.555,38.045
250,pipe,123.39,176.1,155.08,207.59,191.845,139.235
250,mario,110.3,188.18,124.63,203.81,195.995,117.465
250,box,27.77,80.06,42.94,95.06,87.56,35.355
250,box,0.36,144.22,75.77,158.89,151.555,38.065
251,pipe,123.41,176.09,155.07,207.54,191.815,139.24
251,box,27.76,80.06,42.94,95.06,87.56,35.35
251,box,0.34,144.22,75.77,158.89,151.555,38.055
251,mario,110.17,183.16,124.68,198.69,190.925,117.42500000000001
252,pipe,123.76,176.09,155.06,207.49,191.79000000000002,139.41
252,box,27.76,80.06,42.93,95.06,87.56,35.345
252,mario,110.24,179.22,124.65,194.73,186.975,117.445
252,box,0.35,144.22,75.8,158.88,151.55,38.074999999999996
253,pipe,124.1,176.09,155.04,207.49,191.79000000000002,139.57
253,box,27.76,80.06,42.93,95.06,87.56,35.345
253,mario,110.24,176.19,124.87,191.78,183.985,117.555
253,box,0.36,144.22,75.8,158.88,151.55,38.08
254,pipe,123.92,176.08,155.05,207.49,191.78500000000003,139.485
254,box,27.76,80.06,42.93,95.06,87.56,35.345
254,box,0.35,144.22,75.8,158.89,151.555,38.074999999999996
254,mario,110.22,173.18,124.81,188.76,180.97,117.515
255,pipe,124.06,176.09,155.05,207.5,191.79500000000002,139.555
255,box,27.76,80.06,42.93,95.06,87.56,35.345
255,box,0.35,144.22,75.8,158.89,151.555,38.074999999999996
255,mario,110.18,171.17,124.72,186.85,179.01,117.45
256,pipe,124.05,176.09,155.05,207.49,191.79000000000002,139.55
256,box,27.76,80.06,42.93,95.06,87.56,35.345
256,box,0.34,144.22,75.8,158.88,151.55,38.07
256,mario,110.21,170.12,124.75,185.72,177.92000000000002,117.47999999999999
257,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
257,box,27.77,80.06,42.93,95.06,87.56,35.35
257,mario,110.29,169.14,124.53,184.71,176.925,117.41
257,box,0.34,144.22,75.8,158.88,151.55,38.07
258,pipe,123.98,176.08,155.05,207.48,191.78,139.51500000000001
258,box,27.77,80.06,42.93,95.06,87.56,35.35
258,mario,110.29,169.14,124.53,184.71,176.925,117.41
258,box,0.34,144.22,75.8,158.88,151.55,38.07
259,pipe,124.05,176.09,155.05,207.49,191.79000000000002,139.55
259,box,27.76,80.06,42.93,95.06,87.56,35.345
259,box,0.34,144.22,75.8,158.88,151.55,38.07
259,mario,110.21,170.12,124.75,185.72,177.92000000000002,117.47999999999999
260,pipe,124.06,176.09,155.05,207.5,191.79500000000002,139.555
260,box,27.76,80.06,42.93,95.06,87.56,35.345
260,box,0.35,144.22,75.8,158.89,151.555,38.074999999999996
260,mario,110.18,171.17,124.72,186.85,179.01,117.45
261,pipe,123.92,176.08,155.05,207.49,191.78500000000003,139.485
261,box,27.76,80.06,42.93,95.06,87.56,35.345
261,box,0.35,144.22,75.8,158.89,151.555,38.074999999999996
261,mario,110.22,173.18,124.81,188.76,180.97,117.515
262,pipe,124.1,176.09,155.04,207.49,191.79000000000002,139.57
262,box,27.76,80.06,42.93,95.06,87.56,35.345
262,mario,110.24,176.19,124.87,191.78,183.985,117.555
262,box,0.36,144.22,75.8,158.88,151.55,38.08
263,pipe,123.76,176.09,155.06,207.49,191.79000000000002,139.41
263,box,27.76,80.06,42.93,95.06,87.56,35.345
263,mario,110.24,179.22,124.65,194.73,186.975,117.445
263,box,0.35,144.22,75.8,158.88,151.55,38.074999999999996
264,pipe,123.41,176.09,155.07,207.54,191.815,139.24
264,box,27.76,80.06,42.94,95.06,87.56,35.35
264,box,0.34,144.22,75.77,158.89,151.555,38.055
264,mario,110.17,183.16,124.68,198.69,190.925,117.42500000000001
265,pipe,123.45,176.09,155.07,207.59,191.84,139.26
265,box,27.57,80.11,42.98,95.02,87.565,35.275
265,box,0.25,144.23,75.94,158.9,151.565,38.095
265,mario,110.2,187.18,124.93,202.98,195.07999999999998,117.565
266,pipe,123.56,176.1,155.08,207.56,191.82999999999998,139.32
266,mario,112.42,193.48,123.22,207.36,200.42000000000002,117.82
266,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
266,box,0.22,144.23,75.92,158.9,151.565,38.07
267,pipe,123.57,176.1,155.07,207.57,191.83499999999998,139.32
267,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
267,mario,110.28,192.21,123.41,207.42,199.815,116.845
267,box,0.22,144.23,75.92,158.9,151.565,38.07
268,pipe,123.39,176.1,155.08,207.59,191.845,139.235
268,mario,110.3,188.18,124.63,203.81,195.995,117.465
268,box,27.57,80.11,42.97,95.02,87.565,35.269999999999996
268,box,0.24,144.23,75.94,158.9,151.565,38.089999999999996
269,pipe,123.41,176.09,155.07,207.54,191.815,139.24
269,box,27.57,80.11,42.98,95.02,87.565,35.275
269,box,0.22,144.23,75.95,158.9,151.565,38.085
269,mario,110.17,183.16,124.68,198.69,190.925,117.42500000000001
270,pipe,123.76,176.09,155.06,207.49,191.79000000000002,139.41
270,box,27.57,80.11,42.97,95.01,87.56,35.269999999999996
270,mario,110.24,179.22,124.65,194.73,186.975,117.445
270,box,0.22,144.23,75.99,158.9,151.565,38.105
271,pipe,123.91,176.09,155.05,207.5,191.79500000000002,139.48000000000002
271,box,27.56,80.11,42.97,95.01,87.56,35.265
271,box,0.24,144.22,75.99,158.9,151.56,38.114999999999995
271,mario,110.15,174.22,124.82,189.81,182.015,117.485
272,pipe,124.05,176.09,155.05,207.49,191.79000000000002,139.55
272,box,27.56,80.11,42.97,95.01,87.56,35.265
272,box,0.22,144.23,75.99,158.9,151.565,38.105
272,mario,110.21,170.12,124.75,185.72,177.92000000000002,117.47999999999999
273,pipe,123.96,176.08,155.04,207.49,191.78500000000003,139.5
273,box,28.46,80.0,43.03,94.96,87.47999999999999,35.745000000000005
273,mario,110.16,167.05,124.67,182.82,174.935,117.41499999999999
273,box,0.0,144.19,76.98,158.86,151.525,38.49
274,pipe,123.67,176.09,155.05,207.49,191.79000000000002,139.36
274,mario,110.27,162.98,124.97,178.91,170.945,117.62
274,box,28.47,80.0,43.03,94.96,87.47999999999999,35.75
274,box,0.0,144.19,77.0,158.86,151.525,38.5
275,pipe,123.51,176.09,155.05,207.48,191.785,139.28
275,box,28.47,80.0,43.03,94.96,87.47999999999999,35.75
275,mario,110.17,160.88,125.26,176.85,168.865,117.715
275,box,0.0,144.19,76.97,158.87,151.53,38.485
276,pipe,123.59,176.09,155.05,207.49,191.79000000000002,139.32
276,mario,110.33,158.66,124.83,174.78,166.72,117.58
276,box,28.47,80.0,43.03,94.96,87.47999999999999,35.75
276,box,0.34,144.21,76.29,158.9,151.555,38.315000000000005
277,pipe,123.62,176.09,155.05,207.49,191.79000000000002,139.335
277,box,28.47,80.0,43.03,94.96,87.47999999999999,35.75
277,mario,110.2,157.62,125.03,173.95,165.785,117.61500000000001
277,box,0.35,144.21,76.28,158.91,151.56,38.315
278,pipe,123.67,176.1,155.05,207.49,191.79500000000002,139.36
